date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-08,SPY260608P00739000,Put,739,4,2026-06-17T04:30:15.066Z,0.78,2026-06-17T04:30:15.074Z,0.62,-64,4534,"Stop loss: premium 0.62 ≤ stop 0.62 (20% loss)"
2026-06-08,SPY260608P00739000,Put,739,4,2026-06-17T04:30:15.078Z,0.64,2026-06-17T04:30:15.082Z,0.97,132,4666,"Trailing stop: premium 0.97 ≤ 15% give-back from peak 1.28 (trail 1.09; armed at +25%)"
2026-06-09,SPY260609P00744000,Put,744,3,2026-06-17T04:30:17.179Z,1.46,2026-06-17T04:30:17.181Z,1.42,-12,4654,"Breakeven stop: premium 1.42 ≤ protected stop 1.46 (raised to entry 1.46 after reaching +10% MFE)"
2026-06-09,SPY260609P00744000,Put,744,3,2026-06-17T04:30:17.184Z,1.37,2026-06-17T04:30:17.196Z,3.53,648,5302,"Trailing stop: premium 3.53 ≤ 15% give-back from peak 4.95 (trail 4.21; armed at +25%)"
2026-06-09,SPY260609P00741000,Put,741,2,2026-06-17T04:30:18.259Z,1.67,2026-06-17T04:30:18.263Z,1.69,4,5306,"Profit-lock stop: premium 1.69 ≤ locked stop 1.75 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00740000,Put,740,3,2026-06-17T04:30:18.568Z,1.54,2026-06-17T04:30:18.579Z,4.73,957,6263,"Trailing stop: premium 4.73 ≤ 15% give-back from peak 5.82 (trail 4.95; armed at +25%)"
2026-06-09,SPY260609P00736000,Put,736,1,2026-06-17T04:30:20.285Z,2.57,2026-06-17T04:30:20.290Z,1.97,-60,6203,"Stop loss: premium 1.97 ≤ stop 2.06 (20% loss)"
2026-06-09,SPY260609P00735000,Put,735,3,2026-06-17T04:30:20.801Z,1.63,2026-06-17T04:30:20.816Z,4.04,723,6926,"Trailing stop: premium 4.04 ≤ 15% give-back from peak 5.20 (trail 4.42; armed at +25%)"
2026-06-09,SPY260609P00729000,Put,729,2,2026-06-17T04:30:22.683Z,1.96,2026-06-17T04:30:22.688Z,1.96,0,6926,"Profit-lock stop: premium 1.96 ≤ locked stop 2.06 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00728000,Put,728,2,2026-06-17T04:30:23.043Z,2,2026-06-17T04:30:23.046Z,1.89,-22,6904,"Profit-lock stop: premium 1.89 ≤ locked stop 2.10 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00727000,Put,727,2,2026-06-17T04:30:23.403Z,2.38,2026-06-17T04:30:23.408Z,2.8,84,6988,"Trailing stop: premium 2.80 ≤ 15% give-back from peak 3.45 (trail 2.93; armed at +25%)"
2026-06-09,SPY260609P00724000,Put,724,4,2026-06-17T04:30:24.453Z,1.15,2026-06-17T04:30:24.460Z,2.43,512,7500,"Trailing stop: premium 2.43 ≤ 15% give-back from peak 3.57 (trail 3.03; armed at +25%)"
2026-06-09,SPY260609P00732000,Put,732,2,2026-06-17T04:30:24.629Z,2.05,2026-06-17T04:30:24.633Z,1.95,-20,7480,"Profit-lock stop: premium 1.95 ≤ locked stop 2.15 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00732000,Put,732,3,2026-06-17T04:30:24.669Z,1.38,2026-06-17T04:30:24.678Z,1.41,9,7489,"Profit-lock stop: premium 1.41 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00733000,Put,733,3,2026-06-17T04:30:24.696Z,1.65,2026-06-17T04:30:24.704Z,1.09,-168,7321,"Stop loss: premium 1.09 ≤ stop 1.32 (20% loss)"
2026-06-10,SPY260610P00734000,Put,734,2,2026-06-17T04:30:27.619Z,2.33,2026-06-17T04:30:27.626Z,2.65,64,7385,"Trailing stop: premium 2.65 ≤ 15% give-back from peak 3.72 (trail 3.16; armed at +25%)"
2026-06-10,SPY260610P00732000,Put,732,2,2026-06-17T04:30:28.321Z,2.46,2026-06-17T04:30:28.330Z,3.39,186,7571,"Trailing stop: premium 3.39 ≤ 15% give-back from peak 4.12 (trail 3.50; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,2,2026-06-17T04:30:29.426Z,1.99,2026-06-17T04:30:29.428Z,2.29,60,7631,"Trailing stop: premium 2.29 ≤ 15% give-back from peak 2.77 (trail 2.35; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,1,2026-06-17T04:30:29.430Z,2.74,2026-06-17T04:30:29.431Z,2.01,-73,7558,"Stop loss: premium 2.01 ≤ stop 2.19 (20% loss)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-17T04:30:29.466Z,2.05,2026-06-17T04:30:29.474Z,2.1,10,7568,"Profit-lock stop: premium 2.10 ≤ locked stop 2.15 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-17T04:30:29.492Z,1.92,2026-06-17T04:30:29.495Z,1.95,6,7574,"Profit-lock stop: premium 1.95 ≤ locked stop 2.02 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-17T04:30:29.566Z,2.01,2026-06-17T04:30:29.573Z,1.82,-38,7536,"Breakeven stop: premium 1.82 ≤ protected stop 2.01 (raised to entry 2.01 after reaching +10% MFE)"
2026-06-10,SPY260610P00729000,Put,729,2,2026-06-17T04:30:29.599Z,1.69,2026-06-17T04:30:29.615Z,1.8,22,7558,"Trailing stop: premium 1.80 ≤ 15% give-back from peak 2.16 (trail 1.84; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,3,2026-06-17T04:30:29.633Z,1.51,2026-06-17T04:30:29.647Z,1.4,-33,7525,"Profit-lock stop: premium 1.40 ≤ locked stop 1.59 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00729000,Put,729,3,2026-06-17T04:30:29.810Z,1.37,2026-06-17T04:30:29.827Z,2.15,234,7759,"Trailing stop: premium 2.15 ≤ 15% give-back from peak 2.56 (trail 2.18; armed at +25%)"
