date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-11,SPY260611C00731000,Call,731,1,2026-06-17T06:43:30.704Z,2.57,2026-06-17T06:43:30.720Z,1.85,-72,7889,"Stop loss: premium 1.85 ≤ stop 2.06 (20% loss)"
2026-06-11,SPY260611C00733000,Call,733,4,2026-06-17T06:43:34.503Z,0.77,2026-06-17T06:43:34.513Z,1.62,340,8229,"Trailing stop: premium 1.62 ≤ 15% give-back from peak 2.33 (trail 1.98; armed at +25%)"
2026-06-11,SPY260611C00734000,Call,734,2,2026-06-17T06:43:34.803Z,1.69,2026-06-17T06:43:34.820Z,1.54,-30,8199,"Profit-lock stop: premium 1.54 ≤ locked stop 1.77 (raised to +5% profit after reaching +15% MFE)"
2026-06-11,SPY260611C00734000,Call,734,2,2026-06-17T06:43:34.843Z,1.91,2026-06-17T06:43:34.871Z,2.3,78,8277,"Trailing stop: premium 2.30 ≤ 15% give-back from peak 3.09 (trail 2.63; armed at +25%)"
2026-06-11,SPY260611C00736000,Call,736,4,2026-06-17T06:43:35.923Z,1.25,2026-06-17T06:43:35.968Z,0.85,-160,8117,"Stop loss: premium 0.85 ≤ stop 1.00 (20% loss)"
2026-06-12,SPY260612C00738000,Call,738,2,2026-06-17T06:43:37.560Z,2.4,2026-06-17T06:43:37.585Z,3.56,232,8349,"Trailing stop: premium 3.56 ≤ 15% give-back from peak 4.25 (trail 3.61; armed at +25%)"
2026-06-12,SPY260612C00740000,Call,740,1,2026-06-17T06:43:38.253Z,2.8,2026-06-17T06:43:38.262Z,2.58,-22,8327,"Profit-lock stop: premium 2.58 ≤ locked stop 2.94 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00740000,Call,740,1,2026-06-17T06:43:38.269Z,2.75,2026-06-17T06:43:38.295Z,1.93,-82,8245,"Stop loss: premium 1.93 ≤ stop 2.20 (20% loss)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-17T06:43:38.633Z,1.69,2026-06-17T06:43:38.652Z,3.46,354,8599,"Trailing stop: premium 3.46 ≤ 15% give-back from peak 4.27 (trail 3.63; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,1,2026-06-17T06:43:39.699Z,2.66,2026-06-17T06:43:39.735Z,2.97,31,8630,"Trailing stop: premium 2.97 ≤ 15% give-back from peak 3.52 (trail 2.99; armed at +25%)"
2026-06-12,SPY260612C00741000,Call,741,2,2026-06-17T06:43:39.788Z,2.04,2026-06-17T06:43:39.799Z,1.99,-10,8620,"Profit-lock stop: premium 1.99 ≤ locked stop 2.14 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-17T06:43:39.859Z,1.91,2026-06-17T06:43:39.869Z,1.9,-2,8618,"Breakeven stop: premium 1.90 ≤ protected stop 1.91 (raised to entry 1.91 after reaching +10% MFE)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-17T06:43:39.879Z,2.24,2026-06-17T06:43:39.896Z,2.55,62,8680,"Trailing stop: premium 2.55 ≤ 15% give-back from peak 3.30 (trail 2.80; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,3,2026-06-17T06:43:40.125Z,1.34,2026-06-17T06:43:40.151Z,1.46,36,8716,"Trailing stop: premium 1.46 ≤ 15% give-back from peak 1.91 (trail 1.62; armed at +25%)"
