date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.395Z,0.66,2026-06-23T00:42:59.395Z,0.63,-12,9063,"Breakeven stop: premium 0.63 ≤ protected stop 0.66 (raised to entry 0.66 after reaching +10% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.397Z,0.66,2026-06-23T00:42:59.398Z,0.5,-64,8999,"Stop loss: premium 0.50 ≤ stop 0.53 (20% loss)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.412Z,0.56,2026-06-23T00:42:59.412Z,0.69,52,9051,"Trailing stop: premium 0.69 ≤ 15% give-back from peak 0.84 (trail 0.71; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.429Z,0.67,2026-06-23T00:42:59.430Z,0.65,-8,9043,"Breakeven stop: premium 0.65 ≤ protected stop 0.67 (raised to entry 0.67 after reaching +10% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.433Z,0.69,2026-06-23T00:42:59.433Z,0.84,60,9103,"Trailing stop: premium 0.84 ≤ 15% give-back from peak 1.04 (trail 0.88; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:42:59.445Z,0.74,2026-06-23T00:42:59.445Z,0.72,-8,9095,"Profit-lock stop: premium 0.72 ≤ locked stop 0.78 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.857Z,0.29,2026-06-23T00:42:59.857Z,0.32,12,9107,"Trailing stop: premium 0.32 ≤ 15% give-back from peak 0.42 (trail 0.36; armed at +24%)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.860Z,0.3,2026-06-23T00:42:59.860Z,0.31,4,9111,"Profit-lock stop: premium 0.31 ≤ locked stop 0.32 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.864Z,0.39,2026-06-23T00:42:59.866Z,0.86,188,9299,"Trailing stop: premium 0.86 ≤ 15% give-back from peak 1.07 (trail 0.91; armed at +26%)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.917Z,0.49,2026-06-23T00:42:59.917Z,0.55,24,9323,"Hard flatten: past 14:30 CT cutoff"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:42:59.928Z,0.71,2026-06-23T00:42:59.928Z,0.62,-36,9287,"Hard flatten: past 14:30 CT cutoff"
2026-06-17,SPY260617P00748000,Put,748,3,2026-06-23T00:43:03.013Z,1.35,2026-06-23T00:43:03.013Z,1.93,174,9461,"Trailing stop: premium 1.93 ≤ 15% give-back from peak 2.30 (trail 1.95; armed at +25%)"
2026-06-17,SPY260617P00749000,Put,749,2,2026-06-23T00:43:03.028Z,2.37,2026-06-23T00:43:03.029Z,1.88,-98,9363,"Stop loss: premium 1.88 ≤ stop 1.90 (20% loss)"
2026-06-17,SPY260617P00750000,Put,750,2,2026-06-23T00:43:03.285Z,2.26,2026-06-23T00:43:03.287Z,2.32,12,9375,"Profit-lock stop: premium 2.32 ≤ locked stop 2.37 (raised to +5% profit after reaching +15% MFE)"
2026-06-17,SPY260617P00749000,Put,749,2,2026-06-23T00:43:03.310Z,1.94,2026-06-23T00:43:03.311Z,1.53,-82,9293,"Stop loss: premium 1.53 ≤ stop 1.55 (20% loss)"
2026-06-17,SPY260617P00748000,Put,748,4,2026-06-23T00:43:03.337Z,1,2026-06-23T00:43:03.338Z,4.18,1272,10565,"Trailing stop: premium 4.18 ≤ 15% give-back from peak 5.51 (trail 4.68; armed at +25%)"
2026-06-17,SPY260617P00747000,Put,747,2,2026-06-23T00:43:03.894Z,2.05,2026-06-23T00:43:03.894Z,1.84,-42,10523,"Profit-lock stop: premium 1.84 ≤ locked stop 2.15 (raised to +5% profit after reaching +15% MFE)"
